indice,EVENT,LOCATION,ORGANIZATION,PERSON
70,0.012242234777659178,0.0036174925044178963,0.012299421673210768,0.010603375164791942
71,0.015097277394185463,0.029072610661387444,0.016283531906083226,0.02538351435214281
72,0.00941848736256361,0.00576851812989584,0.006839958618261984,0.00927659158062722
73,0.004799177062095088,0.003468590730335563,0.009291196376300203,0.00680213188752532
74,0.009388599389543137,,0.010478755562669702,0.01425992175936699
75,0.008163399735672606,0.005794333759695292,0.008496524512090466,0.01571140892803669
76,0.011134481833626827,0.007277957474191983,0.016261820481824025,0.014169625045421222
77,0.020101150264963508,0.009966031415387988,0.008835736558669142,0.013812627972048871
78,0.017818051856011152,0.013244196772575378,,0.028073695255443454
79,0.013353582429276272,0.007376865561430653,0.012559825205244124,0.016911908963017842
80,0.015882045237554446,0.012641450623050332,0.022325757332146166,0.01647089056384105
81,0.009191856533288956,0.006018545851111412,0.012206902999120453,0.016096573367360093
82,0.00437976150715258,0.006177084695082158,0.005413328940492301,0.009268516561061872
83,0.015034691515293989,0.01469438775841679,0.013388911417375008,0.019142150258024532
84,0.00974200065765116,0.007987423132484158,0.00974119300107387,0.005565085554761546
85,0.017253919853828847,0.009433976141735911,0.008515655877999961,0.01994853602012708
86,0.014865435659885406,0.011276248221596083,0.018234489602036774,0.02295270822942257
87,0.03095666377339512,0.009954961016774178,0.01614991596971567,0.022370497696101665
88,0.0131729271573325,0.018033447675406933,0.028847248293459415,0.030410663535197575
89,0.008399577578529716,,0.009910230059176683,0.011031191536368659
90,,0.010081100588043531,0.012095043435692787,0.028434729669243097
91,0.010582063579931855,0.023949742317199707,0.019556810040600024,0.014262261422118172
92,0.03255106206052006,0.011407047975808382,0.020868292078375816,0.024265625429424374
93,0.006302558760768895,0.01165020139887929,0.006018862191757018,0.009247887000862149
94,0.00930034282750317,0.015277351019904017,0.016282662231889036,0.019496121181873605
95,0.009387320007330604,0.013425179058685899,0.007473067070047061,0.010190689426963218
96,0.015606478787958622,0.014559393282979727,0.019454130104609897,0.027023005891929974
97,0.022213374574979145,0.015257665421813726,,0.026940870260738808
98,0.0057286478661219865,0.005741869565099478,0.01221938532156249,0.005634162846642236
99,0.02595922475059827,0.022167710587382317,0.017695029266178608,0.040539364076473496
100,0.01323129365650507,0.008625492764015993,0.01051936992444098,0.014164371260752281
101,0.019589623579612143,0.017664600163698196,0.016025002838836774,0.029575184686109424
102,0.017609625951283507,0.009202039673585783,0.015899786725640297,0.01234309312600929
103,0.0201456987165979,0.011451328173279762,0.03200853057205677,0.02148959143087268
104,0.007674717409018841,0.006283757897714774,0.007677135922546897,0.010064918818252703
105,0.004965674028628402,0.003394968358666769,0.005938086514582946,0.005116723337339173
106,0.015929303714074194,0.011437292133147517,0.008203540501805643,0.0163551558740437
107,0.012580632086610422,0.0061094462871551505,0.005864712452007966,0.012299117801541632
108,0.02172078218843256,,0.01998707910792695,0.022330860822246626
109,0.00782741472015486,0.005158258707855235,0.008695305514265783,0.010175753077159502
110,0.015655700815841556,0.011118404567241669,0.01679533339020881,0.019759583892300724
111,0.01580586055150399,0.011794897727668284,0.009057113900780678,0.033545554276894436
112,0.020044025565896715,0.011276941125591597,0.016586477868258953,0.03322811358209167
113,0.0075503918807953594,0.005940367467701435,0.009809384029358626,0.012634458826281704
114,0.012053294107317924,0.0073391435435041785,0.0114705765619874,0.00941768075388513
115,0.014695625705644488,0.007962243321041266,0.009936370848057171,0.01855106884613633
116,0.011661334615200757,0.005949325626716018,0.008647535720633136,0.015513496492834141
117,0.010450168792158366,,0.010765228957797471,0.012094845263553517
118,0.013320994408180317,0.013907929509878158,0.011369889660272747,0.016887452095173873
119,0.015410171511272589,0.0075402522925287485,0.007325961587152311,0.01318349118810147
120,0.007315869456053608,0.004712853218532271,0.004572578434211512,0.0075816023396328095
121,0.00889495862647891,0.008166725902507702,0.006859165267087519,0.016105844965204598
122,0.018233484854655608,0.008379660236338774,0.01639791135676205,0.02240559714846313
123,0.007387303387407552,0.003945923310571483,0.006455475627444684,0.007292022028736569
124,0.008612270932644606,0.007521975040435791,0.00900517198640634,0.009889140981249512
125,0.009878808399662375,0.0069692181423306465,0.00825722919156154,0.01310842896678618
126,0.008245945360977202,0.007153661844010155,0.008343624242115766,0.008513619158683079
127,0.010919469990767539,0.008047073381021619,0.0073502485585563325,0.012142484231541554
128,0.004490515979176218,0.005756290350109339,0.008086898543227177,0.010656713806383777
129,0.007620106093012369,0.01091948919929564,0.0116407610476017,0.013185910130333569
130,0.006975922293754088,0.004357119440101087,0.008390777045860887,0.010209919013563664
131,0.006487510710333784,0.014642404724976845,0.014220668841153384,0.01099622195684596
132,0.007851346196340663,0.009436232170888357,0.008785276709554287,0.011846057569178252
133,0.002886599871357355,0.003491812200723764,0.0030942626984878665,0.0034867341860591134
134,0.015752887568221643,0.012895615150531134,0.020362629399945337,0.011779350694268942
135,0.005063082790002227,0.014351925167899866,0.00867856094347579,0.014950743255515894
136,0.005959291787197192,0.009417236209488831,0.009985890169627965,0.011373973868709678
137,0.004739069791797262,0.004866148286964744,0.006319337477907539,0.006776133920489387
138,0.0067627824532488995,0.005949009209871292,0.006144058399109377,0.007599136277730035
139,0.020838443655520678,,0.010185908138131103,0.015156771111137727
140,0.0188630607444793,,0.01920814476907253,0.027188394994785387
141,0.012528109519431988,0.011484039365313947,0.009636470618156286,0.014091534928108254
142,0.016108327358961106,,0.01717780778805415,0.034745249298534224
143,0.005521467227178316,0.010608876988823925,0.012128294104089339,0.010835937754664984
144,0.012270718135616997,0.006229559425264597,0.011867490597069263,0.017066757740645574
145,0.005005886961173799,0.004343961761333048,0.004147722884746534,0.007914148052364137
146,0.015535534858437521,0.005190538708120585,0.006725486316200759,0.017648157249722216
147,0.015031573828309773,0.005528351890721491,0.01229969357761244,0.011692377808503806
148,0.0056234570511151105,0.0050447440589778125,0.007017057322497878,0.007837810335034619
149,0.005790208868513053,0.0031697965459898114,0.004063143189448644,0.011593503651537877
150,0.010581309162080287,0.011893383382509152,0.007795013749273494,0.020762407350250416
151,0.015631446498446167,0.01562436402309686,0.008854029855380455,0.020794264872425368
152,0.00933606771286577,0.018295977264642715,0.00863095179998449,0.022442560451214805
153,0.006676064126870849,0.00971299773082137,0.003949230071157217,0.007234428892843425
154,0.016177915036678314,0.03900581691414117,0.02330755814909935,0.03600984429940581
155,0.014748407527804375,0.010060871640841166,0.018354271290202936,0.023940140660852195
156,0.006971382419578731,0.00790605996735394,0.007294750772416592,0.01294181221164763
157,0.010390575315492848,0.009235325548797847,0.014701776922895359,0.011664594244211911
158,0.010924325738516118,0.008736920659430325,0.009642166395982107,0.01568170120431618
159,0.005572045622102451,0.005829251992205779,0.005456972809042782,0.009129363709153274
160,0.007684768759645522,0.0050664800219237804,0.007064158748835325,0.012584599631804007
161,0.014307148887642793,0.01188707584515214,0.009994252717920713,0.019451072439551353
162,0.009182997254861726,0.008906706236302853,0.05360492691397667,0.021291035791172794
163,0.011748264374380762,0.01757760532200336,0.01260862813796848,0.014137956974727492
164,0.005381264660338109,0.003286659285160048,0.0034356984376375166,0.007606456615725782
165,0.008028025539325816,0.005414492140213649,0.01206368754307429,0.01160206822188277
166,0.007280169799923897,0.004346011113375426,0.009136112212824324,0.009004508777122413
167,,0.016221433877944946,,
168,0.012441300010929504,0.014201510138809681,0.009911433327943087,0.01897659987832109
169,0.006141046344834779,0.005644155278181036,0.0036198911589703396,0.012296905929877146
170,0.01411534659564495,0.008546387843255485,0.009429282841405697,0.013323113904334605
171,0.008001610753126442,0.01405061184513298,0.008929163217544556,0.014174273879877452
172,0.009393640048801898,0.013280178047716617,0.019394069056337077,0.010952933985543879
173,0.008895336650311947,0.006583174511503715,0.010044259800841766,0.013688080753080355
174,0.010732769453898072,0.00870969882234931,0.005779574625194073,0.013248090293597092
175,0.01505711255595088,0.009899440842370192,0.012721517030149699,0.0155928917746577
176,0.0077596352535433,0.0054623091709800065,0.004179681470203731,0.008769028320569883
177,0.010467401506113154,0.005086637035544429,0.007062941323965788,0.011683461360486322
178,0.006278352967152993,0.011438770964741708,0.011669991072267294,0.010807400336489081
179,0.019130581058561802,0.031026090184847515,0.025537705181964805,0.026353292912244797
180,0.006164731509569619,0.006688474832723538,0.007844362801943835,0.009383107158577158
181,0.0262527484446764,0.021754216402769092,0.01652835845015943,0.025101659250342183
182,0.01142306998372078,0.008710823371075094,0.018674572774519522,0.011719357715919613
183,0.008270463673397899,0.009162849700078367,0.006327414605766535,0.013127693684682959
184,0.009096756732712189,0.009282152168452741,0.025691051734611395,0.024908522742667367
185,0.006653761225087302,0.009200793923810124,0.009731921833008528,0.015328479232266545
186,0.011071194428950548,0.010152766608040441,0.023481490463018416,0.015071243979036808
187,0.00977941695600748,0.013721797400369095,0.0142811662517488,0.011874324409291148
188,0.007390950992703438,0.008231309056282044,0.012309999696703421,0.013300066464580595
189,0.011892913941941832,,0.006138550051088844,0.019881554380325333
190,0.007904733531177044,0.013276495039463043,0.019131964538246393,0.019292756592711575
191,0.011549864163888353,0.009029408684000373,0.010065961904315785,0.006974144745618105
192,0.022551631913162194,0.011923990522821745,0.02816859646035092,0.01109623780939728
193,0.0076105070766061544,0.01175900874659419,0.01175900874659419,0.013801413588225842
194,0.008789450209587813,0.0069576162689675885,0.006262304121628403,0.011308351150629196
195,0.011994672333821654,0.0075615639375014735,0.007666368333792145,0.006249716841719217
196,0.006502504408773448,0.010673468059394509,0.009534200505268845,0.010926116035198387
197,0.007848933862987906,0.006930744741111994,0.022069217450916768,0.007405739524127806
198,0.02692342021812995,0.01595953013747931,0.052765557542443275,0.026498612326880295
199,0.03584124520421028,0.05522579699754715,0.025255906395614147,0.03733471594750881
200,0.00859455787576735,0.012376144528388977,0.015000906434248795,0.01380425007440723
201,0.018876565713435413,0.02286436129361391,0.02671923634729215,0.013436084613204004
202,0.015121175441890955,0.013574159471318126,0.02004864811897278,0.025698314753494093
203,0.018009740859270096,0.034325438551604755,,0.035995881306007504
204,0.02000116982630321,0.009732807520776987,0.008495219051837921,0.02301246641824643
205,0.05068667978048325,0.01548768812790513,,0.03285960284993052
206,0.02154241119407945,0.03515162691473961,0.018654689891263843,0.016278992251803476
207,0.018895338755100965,0.01741610374301672,0.0525865089148283,0.03135533941288789
208,0.01458357181400061,0.013678031042218208,0.015078977216035128,0.026299859474723537
209,0.015872329163054626,0.014604212095340094,0.03663764614611864,0.02291353845170566
210,0.06566269074877103,0.020036582835018635,,0.07580354064702988
211,0.02525475062429905,0.03832786530256272,0.02767467545345426,0.04194428171548578
212,0.02127189445309341,0.013519556261599064,0.028658415190875527,0.03060762242724498
213,0.021967825945466757,0.016861586831510067,0.015673243906348944,0.03793675005435944
214,0.011553307936992496,,0.010507195955142379,0.02483763319573232
215,0.04537870269268751,,0.09106026589870453,0.0528356238667454
216,0.04008382372558117,0.02122933231294155,0.024291099049150944,0.044433158097995654
217,0.03319883719086647,,,0.04568531550467014
218,0.019187644124031067,0.015592348761856556,0.028940673917531967,0.03680547457188368
219,0.017946474254131317,0.03273232405384382,0.02562646461384637,0.02484005902494703
220,0.03483175113797188,,0.029852212303214602,0.030280015990138055
221,0.017914975993335244,0.015223504975438118,0.040646184235811234,0.02692630924284458
222,0.0462695856889089,,0.07898788154125214,0.036196601763367656
223,0.0364699965963761,0.02686549350619316,0.020909582264721394,0.03456608718261123
224,0.016951877623796463,0.017351394519209862,0.018466560480495293,0.04799869629953589
225,0.01770824964412234,0.026278671808540825,0.01950445957481861,0.017622980488730327
226,0.038668404798954725,0.05085471272468567,0.03884764822820822,0.04903467154751221
227,0.029310636887592927,0.010284188203513622,0.060394003987312324,0.026897848583757877
228,0.01983393169939518,0.024411321501247585,0.012681154999881983,0.02524590492248535
229,0.027553698668877285,0.014709128765389323,0.018333332613110542,0.013312537326580949
230,0.03165232390165329,0.04380406253039837,,0.06317622853176934
231,0.03018962126225233,0.02326647844165564,0.03473668172955513,0.04618316019574801
232,0.037808937641481556,0.016571027692407373,0.029821082949638367,0.03047447486056222
233,0.034107577055692666,,0.06829615762191159,0.04275562800467014
234,0.032250938937067986,,0.02948744222521782,0.06122912373393774
235,0.014921552501618862,0.02808664952005659,0.026375817134976387,0.028341773793929152
236,0.0073169826367950955,0.008194522466510534,0.011566466289675899,0.00964817376807332
237,0.022779174548174654,0.0212126299738884,0.045147509314119816,0.02945172693580389
238,0.01878597183773915,0.01047687977552414,,0.018638896840539845
239,0.04787566279992461,0.03344285239775976,0.0350491083227098,0.030157911280790966
240,0.053429406881332395,0.02818786725401878,0.02290080301463604,0.03879534527659416
241,0.04090787097811699,0.06052231602370739,0.0306981923058629,0.05632579606026411
242,0.05640103295445442,0.056088585406541824,0.027892550453543663,0.03503884747624397
243,0.030335352911303442,,0.01726913871243596,0.034526763833127916
244,0.028364090248942375,0.07666049897670746,0.06210146378725767,0.02902724454179406
245,0.03646579487249255,,0.016581573523581028,0.029370044978956383
246,0.02982670068740845,,,0.0439695922864808
247,0.03037510924041271,0.012710517272353172,0.015466602751985192,0.021714364830404516
248,0.02016158894236599,0.01383440475910902,0.014595016371458769,0.019254743005149066
249,0.07293693721294403,0.01604343516131242,0.013751456746831536,0.03853095024824142
250,0.04345904663205147,,0.01850150991231203,0.04054278590612941
251,0.03492530761286616,0.045173741877079,0.020930130500346422,0.033611584920436144
252,0.013475227169692516,0.011619647964835169,0.018326842226088047,0.031116532839157364
253,0.0194053053855896,0.03455809270963073,0.022469713042179745,0.031586055643856525
254,0.035682749934494495,0.017865485697984695,0.028162479773163794,0.020313787856139243
255,0.023457753472030163,0.03441517955313126,0.018425000365823507,0.06403321539983153
256,0.02401238086167723,0.013081189710646868,0.02662100001341767,0.03138607336829106
257,0.011724434443749487,0.01735317090060562,0.009029730106703937,0.01584356529638171
258,0.05681162327528,,,0.0338006989331916
259,0.03329995833337307,0.0676378533244133,0.025746908659736317,0.019274215080908368
260,0.03432034825285276,0.041651091538369656,0.0175472442060709,0.026682591893606715
261,0.01530851392696301,0.03506010212004185,0.02350271972162383,0.01937747488005294
262,0.008525016426574439,0.01045551965944469,0.010730879846960306,0.020297514840162227
263,0.016957892337813973,,0.02415044866502285,0.019624118227511644
264,0.015695655718445778,0.03185534570366144,0.03791181494792303,0.03399833291769028
265,0.024899045271532878,0.022895153611898422,0.028897168735663097,0.025369572546333076
266,0.006171647638369065,0.006010651122778654,0.004740928299725056,0.011946460379189566
267,0.025603110369827067,0.016746121769150097,0.01015209515268604,0.013275829106569291
268,0.0153000233694911,0.014656704850494863,0.03248170204460621,0.0415654536918737
269,0.027737421294053394,,0.0541795939207077,0.03854735195636749
270,0.014287237876227923,0.01582741260062903,0.009186584236366408,0.0060777380131185055
271,0.018149969400838017,0.02012490481138229,0.012843899428844452,0.03533412671337525
272,0.01471762917935848,0.017152623894313972,0.0345991775393486,0.03877104017883539
273,0.03389696776866913,0.01698639616370201,0.03281038999557495,0.059952145209535956
274,0.017710164189338684,0.03137950785458088,0.009976333007216454,0.019959012215787716
275,0.02312545957309859,0.03220896385610104,0.024167186447552273,0.022203396606658186
276,0.009417993288176755,0.015533116568500796,0.01617208081814978,0.0102266686108823
277,0.022406419273465872,0.01857246287787954,0.010088787414133549,0.021979982705993786
278,0.01876800072689851,0.015303896507248282,,0.030808831165943826
279,0.022357410099357367,0.007674308959394693,0.01313690678216517,0.022328255731346353
280,0.010205950037660923,0.010516863374505192,0.0050245169550180435,0.013467738601880578
281,0.03976014070212841,0.02409242062518994,0.011787641094997525,0.014466085393602649
282,0.015108548725644747,0.020060375332832336,0.031047623604536057,0.02017568964511156
283,0.018150412167112034,0.009932288900017738,0.018883194774389267,0.023568930414815743
284,0.015773100312799215,0.009609208442270756,0.02533891738858074,0.018144951301759908
285,0.04740524757653475,0.018787030441065628,,0.03576330952346325
286,0.01131834089756012,0.016876149456948042,0.01022618729621172,0.028743188828229904
287,0.022242040528605383,0.03269739573200544,0.013281580371161303,0.023329228845735392
288,0.02680312283337116,0.0254299808293581,0.08541704714298247,0.05872240476310253
289,0.02828348986804485,0.018286192789673802,0.023362646500269573,0.02937428460323385
290,0.0038085973899190623,0.0049704211136407175,0.0038838425021180335,0.004394081022058215
291,0.008561934530735015,0.012651787139475346,0.01208664996859928,0.015586655793918503
292,0.013017367105931044,0.00971707422286272,0.009727427968755364,0.021300206775777042
293,0.011250091018155217,0.012786430073902011,0.012677238012353579,0.01969288647370903
294,0.01750310556963086,0.012796824797987938,0.01894923998042941,0.04085866439466675
295,0.031675236920515694,0.01387226271132628,0.023530658201447556,0.016817372292280197
296,0.03567712381482124,0.018986985087394714,0.03306614359219869,0.038649316877126694
297,0.010338201187551022,0.018301656935364008,0.020072465704288334,0.025446503947023302
298,0.02819391898810864,0.019387247040867805,0.021460469191273052,0.04848892278969288
299,0.0180082597459356,0.023615954909473658,0.012789985164999962,0.03233214899558912
300,0.01774175837635994,0.015834242571145296,0.056612808257341385,0.04822899835805098
301,0.017204418778419495,0.01643211580812931,0.011837038211524488,0.034173379437281534
302,0.018556969240307808,0.018076446279883383,0.018308528698980808,0.020442285659638317
303,,,0.1322464793920517,0.08263787130514781
304,0.008055506946725978,0.011916571130443896,0.010138984629884362,0.009611629085460057
305,0.01616914924234152,0.023724254453554753,0.012731290236115456,0.02237825214185498
306,0.025038691237568852,0.07886479655280709,,0.04861212056130171
307,0.022973941639065742,0.04921652190387249,0.06702013065417607,0.027463276435931525
308,0.017526281997561455,0.018474547813336056,0.02440667524933815,0.03518747389316559
309,0.01519432757049799,0.00984372943639755,0.009075430377076069,0.01912041041068733
310,0.0374697670340538,,0.03963323372105757,0.021876498125493526
311,0.024654803425073625,0.02698809156815211,0.01806040294468403,0.03407213783689907
312,0.01801784080453217,0.018909726990386844,0.01073327117289106,0.019954858128638828
313,,,,0.1617898233234882
314,0.03968552562097708,0.020064542535692453,0.016782701946794987,0.023203501167396706
315,0.011256871744990349,0.01285530673339963,0.008205148701866468,0.019901655786843213
316,0.06855569779872894,0.0605536662042141,0.12107372656464577,0.09260258451104164
317,0.025310206785798074,0.01218287250958383,0.010951940901577473,0.02259136363863945
318,0.00772353561062898,0.009594300567793349,0.010482779069041664,0.011519337435149483
319,0.023364173248410225,0.03351595299318433,0.03680043747382505,0.024540233612060546
320,0.1000124290585518,0.02508351393043995,0.04973428323864937,0.02179879993200302
321,0.03892343687928385,0.031044221483170983,0.01542572322068736,0.02672622026875615
322,0.03226581662893295,0.019325117580592632,0.022953948006033897,0.0480962535366416
323,0.033818227549393974,0.026106824167072773,,0.03196485195722845
324,0.03542346507310867,0.017836780287325382,0.02850495558232069,0.038615155344208084
325,0.03592484102894863,0.02073477115482092,0.03913703188300132,0.04851340719809135
326,0.011876486300025134,0.012263077621658644,0.006616554828360677,0.014080526229615012
327,0.038146561632553734,0.01705774525180459,0.013350099325180054,0.030460324210043136
328,0.022047486901283265,0.009499775711447,0.03131259232759476,0.012182485056109724
329,,,,0.054740238624314465
330,0.029150463826954364,0.023107078112661838,0.010498017072677612,0.02781868865713477
331,0.02393151850750049,,0.025638955645263195,0.030823271435040694
332,0.05600281022489071,,,0.04753565741702914
333,0.005246487911790609,0.010536478832364082,0.011032086754725738,0.009223233815282584
334,0.04135024826973677,0.038074707612395293,0.011668810620903969,0.029180190060287714
335,0.03695207089185715,0.02829562406986952,0.025802375748753548,0.027125406893901527
336,0.018625808646902442,0.026783178560435772,0.018281594617292285,0.022269496428115026
337,0.01735581550747156,,,0.03069732954295782
338,0.01472427253611386,0.014517592964693904,0.014499910175800325,0.02057795785367489
339,0.01881663966923952,0.07118159532546997,0.023489987710490823,0.04289182666689158
340,0.011094823107123375,0.008510790765285492,0.009216224774718285,0.02138732746243477
341,0.0331466686911881,,0.017616132274270058,0.023406984517350793
342,0.010057409397429891,0.008469039030993978,0.008837258163839578,0.015040461170988586
343,0.07107330113649367,0.022478396072983745,0.059195790439844125,0.032626650761812925
344,,0.018837738782167438,0.035299506836703846,0.04105297243222594
345,0.011152259074151516,0.01168545987457037,0.012324146926403046,0.027796922775451094
346,0.011765844561159613,,0.018116462975740433,0.01929892794064739
347,0.035805617459118366,0.02015621401369572,0.017239609733223915,0.03577979414590767
348,0.04954825341701508,,0.01896090277781089,0.032943699741736054
349,0.011837477123157846,,0.005843904800713061,0.01165373569043974
350,0.020604443550109864,0.02448662246267001,,0.023423435269958444
351,0.006085998999575774,0.004137473180890083,0.004675647903544207,0.009878242409534076
352,0.011785554233938456,0.013381429761648179,0.012697365445395311,0.027270812479158243
353,0.0561544056981802,0.027287602424621582,0.0209131333976984,0.05748936627060175
354,0.017320505964259308,,0.02762259857263416,0.01448799017816782
355,0.012551585910841823,0.011675211414694787,0.01503719890024513,0.02569073997437954
356,0.007251161150634289,0.023550536017864943,0.01773322296018402,0.018506730686088924
357,0.011388440616428852,0.02395288459956646,0.013460940681397915,0.013985984958708286
358,0.012971502573539814,0.01299344189465046,0.0364429852925241,0.025928712077438833
359,0.019741887226700783,0.01978539628908038,0.02293560347918953,0.024100682444193146
360,0.026292752474546432,0.014205229251335065,0.010763516766019166,0.014901547409993197
361,0.05147247016429901,,0.02073281444609165,0.05268470818797747
362,0.031987201422452934,,0.054374387860298155,0.04569062031805515
363,0.009176565376533703,0.01420372404390946,0.005088663659989834,0.010298703028820456
364,0.01645624451339245,0.016170023009181026,0.03759608417749405,0.04006248922087252
365,0.09696054458618164,0.026162100955843925,0.0606462387368083,0.058544945903122425
366,0.0371191060791413,0.035979018857081733,0.01585846208035946,0.038989570923149586
367,0.02877189451828599,,0.014618472661823034,0.028146404772996902
368,0.029637150466442108,0.024604124017059803,0.09110008180141448,0.047210494677225746
369,0.016521118581295013,0.029395199070374172,0.02033082116395235,0.02947439059901696
370,0.01779497042298317,0.02936737658455968,0.043209061647454895,0.02480622712108824
371,0.04105604564150175,0.038572000339627266,,0.030577340473731358
372,0.010437056468799711,0.01207404506082336,0.014048613530273238,0.020348349663739402
373,0.03345522843301296,0.03275652974843979,0.028590036556124687,0.0707751636703809
374,0.04133265931159258,0.01885672751814127,0.03603358442584674,0.03228867934508757
375,0.024027935229241848,0.013194791972637177,0.01137088518589735,0.03190762684680522
376,0.013956104032695293,0.028902587771881372,0.013030974815289179,0.022189853092034657
377,0.01433190144598484,0.03484339453279972,0.025497627444565296,0.024018583974490564
378,0.01673874370753765,0.01378710987046361,0.09494483470916748,0.03394741603794197
379,0.007908726938896708,0.01921887369826436,0.011056980317724603,0.010323201378422051
380,0.011542690240524033,0.008183486216391126,0.01110714313108474,0.016893085532097354
381,0.04343673586845398,,,0.050240498036146164
