indice,document_score,document_magnitude
118,0.0,3.5999999046325684
119,0.0,1.0
120,0.10000000149011612,9.300000190734863
121,0.0,4.099999904632568
122,0.0,1.7999999523162842
123,0.0,14.100000381469727
124,0.0,2.299999952316284
125,0.10000000149011612,3.200000047683716
126,0.0,6.099999904632568
127,0.0,5.199999809265137
128,0.0,4.0
129,0.10000000149011612,3.0
130,0.10000000149011612,5.300000190734863
131,0.0,3.799999952316284
132,-0.10000000149011612,3.9000000953674316
133,0.0,28.100000381469727
134,0.0,2.0
135,0.10000000149011612,3.799999952316284
136,0.10000000149011612,2.9000000953674316
137,0.10000000149011612,3.799999952316284
138,0.0,9.899999618530273
139,0.0,2.4000000953674316
140,0.0,2.700000047683716
141,0.0,3.0999999046325684
142,0.0,2.200000047683716
143,0.0,3.5999999046325684
144,0.20000000298023224,4.300000190734863
145,0.0,9.100000381469727
146,0.10000000149011612,4.699999809265137
147,0.10000000149011612,2.0999999046325684
148,0.0,3.799999952316284
149,0.10000000149011612,5.400000095367432
150,0.0,3.5
151,0.0,2.200000047683716
152,0.0,1.600000023841858
153,0.10000000149011612,13.0
154,0.30000001192092896,2.5
155,0.0,1.399999976158142
156,0.0,4.5
157,0.10000000149011612,2.299999952316284
158,0.0,3.0999999046325684
159,-0.10000000149011612,16.100000381469727
160,0.0,2.5999999046325684
161,-0.10000000149011612,2.5
162,0.10000000149011612,3.700000047683716
163,0.0,1.899999976158142
164,0.0,6.5
165,0.10000000149011612,2.700000047683716
166,0.0,2.5999999046325684
167,0.10000000149011612,1.5
168,0.0,3.200000047683716
169,0.10000000149011612,11.899999618530273
170,0.10000000149011612,3.0
171,0.0,3.799999952316284
172,0.20000000298023224,3.0999999046325684
173,0.0,6.599999904632568
174,0.0,4.300000190734863
175,0.10000000149011612,3.5999999046325684
176,0.0,6.400000095367432
177,0.0,4.599999904632568
178,0.20000000298023224,5.599999904632568
179,0.0,1.899999976158142
180,0.0,10.100000381469727
181,0.0,3.5999999046325684
182,0.0,10.199999809265137
183,0.0,5.400000095367432
184,-0.10000000149011612,2.0
185,0.0,5.599999904632568
186,0.20000000298023224,3.799999952316284
187,0.10000000149011612,5.199999809265137
188,0.0,5.400000095367432
189,0.0,1.2999999523162842
190,0.0,5.800000190734863
191,0.10000000149011612,2.9000000953674316
192,0.10000000149011612,2.0
193,0.20000000298023224,2.299999952316284
194,-0.10000000149011612,3.700000047683716
195,0.0,3.799999952316284
196,0.0,3.4000000953674316
197,0.10000000149011612,2.9000000953674316
198,0.0,1.7000000476837158
199,0.0,0.5
200,0.0,2.5
201,0.10000000149011612,1.0
202,0.10000000149011612,2.299999952316284
203,-0.10000000149011612,1.0
204,0.0,0.800000011920929
205,0.0,2.5999999046325684
206,-0.10000000149011612,1.0
207,0.0,0.699999988079071
208,-0.10000000149011612,1.7000000476837158
209,0.10000000149011612,0.699999988079071
210,0.0,1.0
211,0.0,0.8999999761581421
212,0.0,0.5
213,0.0,0.20000000298023224
214,0.10000000149011612,1.2999999523162842
215,0.20000000298023224,1.7000000476837158
216,0.10000000149011612,0.8999999761581421
217,0.0,0.20000000298023224
218,0.10000000149011612,0.699999988079071
219,0.10000000149011612,0.5
220,0.0,2.0999999046325684
221,0.0,1.5
222,0.0,1.7999999523162842
223,0.20000000298023224,1.0
224,-0.20000000298023224,1.399999976158142
225,0.0,1.600000023841858
226,0.20000000298023224,0.6000000238418579
227,-0.10000000149011612,0.5
228,0.0,1.100000023841858
229,0.0,0.6000000238418579
230,0.10000000149011612,1.2000000476837158
231,-0.10000000149011612,0.6000000238418579
232,0.0,0.5
233,0.0,0.5
234,0.4000000059604645,1.600000023841858
235,0.4000000059604645,2.9000000953674316
236,-0.10000000149011612,3.799999952316284
237,0.10000000149011612,1.5
238,0.0,0.8999999761581421
239,0.20000000298023224,1.600000023841858
240,0.0,0.20000000298023224
241,0.0,0.699999988079071
242,0.0,0.800000011920929
243,-0.20000000298023224,1.600000023841858
244,0.20000000298023224,0.8999999761581421
245,0.0,1.100000023841858
246,0.0,0.4000000059604645
247,-0.10000000149011612,1.5
248,0.0,0.30000001192092896
249,0.10000000149011612,1.0
250,0.0,1.100000023841858
251,-0.10000000149011612,0.6000000238418579
252,0.0,1.899999976158142
253,-0.10000000149011612,1.600000023841858
254,0.0,2.5
255,0.20000000298023224,0.800000011920929
256,0.0,0.699999988079071
257,0.0,3.0
258,-0.10000000149011612,0.699999988079071
259,0.10000000149011612,1.399999976158142
260,0.0,2.0
261,-0.30000001192092896,2.299999952316284
262,0.0,2.0
263,0.20000000298023224,1.399999976158142
264,-0.30000001192092896,2.5999999046325684
265,0.20000000298023224,2.4000000953674316
266,0.0,7.099999904632568
267,0.0,2.9000000953674316
268,0.0,1.2999999523162842
269,0.0,3.0
270,0.0,3.0
271,0.10000000149011612,1.2000000476837158
272,0.30000001192092896,2.9000000953674316
273,0.10000000149011612,2.0
274,0.0,1.7999999523162842
275,0.0,1.2999999523162842
276,0.10000000149011612,3.5
277,0.0,1.399999976158142
278,0.0,1.2000000476837158
279,0.10000000149011612,2.9000000953674316
280,0.10000000149011612,4.199999809265137
281,0.0,1.7000000476837158
282,0.0,0.8999999761581421
283,0.0,2.5
284,0.0,0.8999999761581421
285,0.0,1.0
286,0.0,2.9000000953674316
287,0.0,2.799999952316284
288,0.10000000149011612,0.800000011920929
289,0.0,1.7999999523162842
290,0.0,9.600000381469727
291,-0.10000000149011612,1.7999999523162842
292,0.10000000149011612,3.4000000953674316
293,0.0,1.399999976158142
294,-0.10000000149011612,1.2999999523162842
295,0.10000000149011612,2.200000047683716
296,-0.10000000149011612,1.100000023841858
297,0.10000000149011612,1.7000000476837158
298,0.10000000149011612,1.2999999523162842
299,-0.10000000149011612,2.9000000953674316
300,0.0,3.200000047683716
301,0.10000000149011612,4.699999809265137
302,0.0,2.200000047683716
303,0.10000000149011612,0.5
304,-0.10000000149011612,3.799999952316284
305,0.0,1.7999999523162842
306,0.10000000149011612,3.0999999046325684
307,0.0,2.0999999046325684
308,0.0,0.4000000059604645
309,0.10000000149011612,1.899999976158142
310,0.10000000149011612,3.799999952316284
311,0.0,1.0
312,0.0,2.5999999046325684
313,0.0,0.0
314,0.0,1.2000000476837158
315,0.0,1.899999976158142
316,0.20000000298023224,0.4000000059604645
317,0.20000000298023224,3.799999952316284
318,-0.20000000298023224,2.5999999046325684
319,0.10000000149011612,1.7999999523162842
320,0.0,1.2999999523162842
321,0.0,1.2999999523162842
322,0.0,0.30000001192092896
323,0.10000000149011612,0.800000011920929
324,0.10000000149011612,1.600000023841858
325,0.0,0.699999988079071
326,-0.10000000149011612,4.699999809265137
327,0.0,2.200000047683716
328,0.10000000149011612,2.5999999046325684
329,0.20000000298023224,1.600000023841858
330,0.0,0.5
331,0.0,1.2000000476837158
332,0.10000000149011612,0.5
333,0.0,4.0
334,0.0,1.7000000476837158
335,0.0,2.5999999046325684
336,0.0,2.5999999046325684
337,0.10000000149011612,2.299999952316284
338,0.10000000149011612,3.200000047683716
339,0.0,2.700000047683716
340,0.0,1.5
341,0.0,1.7000000476837158
342,0.10000000149011612,6.199999809265137
343,-0.30000001192092896,2.0999999046325684
344,0.20000000298023224,2.299999952316284
345,0.30000001192092896,5.699999809265137
346,-0.10000000149011612,3.799999952316284
347,-0.10000000149011612,1.100000023841858
348,0.0,0.4000000059604645
349,0.0,3.299999952316284
350,0.10000000149011612,3.0
351,0.0,2.200000047683716
352,-0.10000000149011612,2.299999952316284
353,0.0,0.5
354,0.0,1.399999976158142
355,0.0,1.7999999523162842
356,0.0,3.0999999046325684
357,0.0,1.5
358,0.0,2.200000047683716
359,0.0,2.0999999046325684
360,0.0,2.0
361,0.10000000149011612,1.7000000476837158
362,-0.10000000149011612,1.7000000476837158
363,0.10000000149011612,7.900000095367432
364,0.10000000149011612,2.0
365,0.0,0.4000000059604645
366,0.0,1.7000000476837158
367,0.0,2.799999952316284
368,0.20000000298023224,0.800000011920929
369,0.10000000149011612,1.7999999523162842
370,-0.20000000298023224,1.7000000476837158
371,-0.20000000298023224,1.7000000476837158
372,0.0,1.7999999523162842
373,0.0,1.600000023841858
374,0.0,1.7999999523162842
375,0.10000000149011612,3.5
376,0.0,1.7999999523162842
377,-0.20000000298023224,3.0
378,0.0,2.200000047683716
379,0.0,4.400000095367432
380,0.10000000149011612,3.0999999046325684
381,-0.10000000149011612,0.699999988079071
382,0.0,4.699999809265137
383,0.0,3.0999999046325684
384,0.0,1.600000023841858
385,0.20000000298023224,2.299999952316284
386,-0.10000000149011612,2.0
387,0.0,0.6000000238418579
388,0.10000000149011612,1.2000000476837158
389,0.0,2.9000000953674316
390,-0.10000000149011612,2.0
391,0.30000001192092896,2.9000000953674316
392,0.0,6.099999904632568
393,0.0,1.100000023841858
394,0.0,3.9000000953674316
395,0.0,1.0
396,0.10000000149011612,2.5
397,0.0,3.700000047683716
398,0.20000000298023224,3.799999952316284
399,0.0,1.2000000476837158
400,-0.10000000149011612,2.5999999046325684
401,0.30000001192092896,3.4000000953674316
402,0.10000000149011612,1.7999999523162842
403,0.0,0.0
404,0.10000000149011612,2.4000000953674316
405,0.20000000298023224,3.0999999046325684
406,0.4000000059604645,3.299999952316284
407,0.0,1.600000023841858
408,-0.10000000149011612,0.8999999761581421
409,0.0,5.300000190734863
410,0.0,2.5
411,-0.20000000298023224,7.0
412,0.0,1.0
413,0.0,0.699999988079071
414,0.0,1.100000023841858
415,0.0,1.7999999523162842
416,0.0,3.0
417,0.0,0.8999999761581421
418,0.0,1.7999999523162842
419,0.0,1.7000000476837158
420,0.0,1.899999976158142
421,0.0,1.600000023841858
422,0.20000000298023224,1.399999976158142
423,-0.10000000149011612,3.200000047683716
424,0.10000000149011612,5.099999904632568
425,0.0,0.10000000149011612
426,0.0,2.299999952316284
427,0.0,0.800000011920929
428,0.0,2.299999952316284
429,0.0,1.2000000476837158
430,0.0,6.199999809265137
431,0.10000000149011612,4.0
432,-0.10000000149011612,5.599999904632568
433,0.0,2.299999952316284
434,0.4000000059604645,3.799999952316284
435,-0.10000000149011612,2.5
436,0.0,1.100000023841858
437,0.10000000149011612,1.899999976158142
438,0.0,3.299999952316284
439,0.0,2.9000000953674316
440,-0.10000000149011612,1.100000023841858
441,0.0,3.5
442,0.10000000149011612,1.5
443,0.0,0.5
444,-0.10000000149011612,3.0999999046325684
445,0.10000000149011612,3.0999999046325684
446,-0.10000000149011612,0.5
447,0.5,6.599999904632568
448,0.0,2.200000047683716
449,0.0,1.2000000476837158
450,0.0,1.399999976158142
451,0.0,3.700000047683716
452,0.10000000149011612,0.699999988079071
453,0.20000000298023224,3.0999999046325684
454,0.0,1.7000000476837158
455,0.0,4.699999809265137
456,0.0,3.5
457,0.10000000149011612,3.299999952316284
458,0.0,2.299999952316284
459,0.0,1.2999999523162842
460,0.0,1.100000023841858
461,0.0,1.399999976158142
462,0.0,1.7000000476837158
463,0.10000000149011612,1.100000023841858
464,0.0,1.5
465,0.0,1.100000023841858
466,0.0,1.7000000476837158
467,0.10000000149011612,2.4000000953674316
468,0.0,1.5
469,0.0,2.5
470,0.30000001192092896,6.5
471,0.30000001192092896,6.699999809265137
472,0.0,1.7999999523162842
473,-0.10000000149011612,1.5
474,0.0,0.699999988079071
475,0.0,4.0
476,0.0,1.7999999523162842
477,0.0,2.5999999046325684
478,0.10000000149011612,4.199999809265137
479,-0.20000000298023224,1.399999976158142
480,-0.20000000298023224,0.4000000059604645
481,-0.20000000298023224,1.2999999523162842
482,0.10000000149011612,1.600000023841858
483,0.10000000149011612,1.5
484,-0.10000000149011612,2.0
485,0.0,2.0
486,0.0,2.5999999046325684
487,0.0,1.899999976158142
488,0.0,0.800000011920929
489,0.0,1.600000023841858
490,0.0,0.10000000149011612
491,0.0,1.899999976158142
492,0.10000000149011612,5.800000190734863
493,0.0,1.399999976158142
494,-0.20000000298023224,1.7999999523162842
495,-0.30000001192092896,1.7000000476837158
496,0.10000000149011612,1.899999976158142
497,0.10000000149011612,0.699999988079071
498,0.0,3.0999999046325684
499,0.0,0.800000011920929
500,0.10000000149011612,3.5
501,0.10000000149011612,4.199999809265137
502,0.10000000149011612,5.699999809265137
503,-0.10000000149011612,1.7999999523162842
504,0.10000000149011612,1.7000000476837158
505,0.0,0.800000011920929
506,0.0,3.5999999046325684
507,0.10000000149011612,1.0
508,0.0,6.800000190734863
509,0.10000000149011612,2.0
510,0.20000000298023224,5.199999809265137
511,0.10000000149011612,4.599999904632568
512,0.0,2.5999999046325684
513,-0.10000000149011612,4.0
514,0.10000000149011612,3.4000000953674316
515,0.0,0.800000011920929
516,-0.10000000149011612,1.7999999523162842
517,0.0,2.200000047683716
518,0.0,4.699999809265137
519,0.0,5.199999809265137
520,0.0,3.299999952316284
521,0.0,3.299999952316284
522,0.0,4.199999809265137
523,0.10000000149011612,2.200000047683716
524,0.10000000149011612,2.0999999046325684
525,0.0,3.299999952316284
526,0.10000000149011612,4.0
527,0.20000000298023224,3.4000000953674316
528,0.0,0.699999988079071
529,0.0,2.5999999046325684
530,0.0,2.700000047683716
531,0.0,5.900000095367432
532,-0.10000000149011612,0.699999988079071
533,-0.10000000149011612,0.5
534,0.10000000149011612,3.799999952316284
535,0.10000000149011612,3.0999999046325684
536,0.0,1.100000023841858
537,0.0,0.5
538,0.10000000149011612,8.899999618530273
539,0.0,5.199999809265137
540,0.0,1.0
541,-0.10000000149011612,1.5
542,0.0,1.899999976158142
543,0.0,0.8999999761581421
544,0.0,1.600000023841858
545,0.30000001192092896,2.299999952316284
546,0.0,1.5
547,0.0,2.799999952316284
548,-0.10000000149011612,1.7000000476837158
549,-0.10000000149011612,1.399999976158142
550,0.0,3.0999999046325684
551,0.20000000298023224,2.4000000953674316
552,0.10000000149011612,1.5
553,0.0,2.0999999046325684
554,0.0,6.599999904632568
555,0.10000000149011612,1.399999976158142
556,0.0,8.0
557,0.10000000149011612,2.200000047683716
558,-0.10000000149011612,5.699999809265137
559,0.0,0.4000000059604645
560,0.0,4.599999904632568
561,0.0,1.600000023841858
562,0.20000000298023224,0.6000000238418579
563,0.20000000298023224,3.5
564,0.0,3.5
565,0.10000000149011612,1.399999976158142
566,-0.20000000298023224,4.800000190734863
567,0.0,2.299999952316284
568,0.0,1.7999999523162842
569,0.0,2.700000047683716
570,0.0,1.0
571,0.10000000149011612,6.5
572,0.0,2.299999952316284
573,0.0,2.0
574,0.0,4.199999809265137
575,0.0,1.7999999523162842
576,0.10000000149011612,2.5999999046325684
577,0.0,2.0999999046325684
578,0.0,1.899999976158142
579,0.20000000298023224,1.2999999523162842
580,0.20000000298023224,5.400000095367432
581,0.0,3.0999999046325684
582,0.10000000149011612,0.8999999761581421
583,0.0,0.8999999761581421
584,0.0,6.099999904632568
585,0.0,1.399999976158142
586,0.10000000149011612,0.10000000149011612
587,0.10000000149011612,1.100000023841858
588,0.10000000149011612,2.0999999046325684
589,0.20000000298023224,1.600000023841858
590,0.0,2.200000047683716
591,0.10000000149011612,6.099999904632568
592,0.0,1.399999976158142
593,0.10000000149011612,2.299999952316284
594,0.10000000149011612,22.399999618530273
595,0.0,2.799999952316284
596,0.10000000149011612,9.100000381469727
597,0.0,0.699999988079071
598,0.10000000149011612,1.600000023841858
599,0.10000000149011612,0.30000001192092896
600,0.0,2.299999952316284
601,0.10000000149011612,0.30000001192092896
602,0.0,1.600000023841858
603,0.10000000149011612,1.7999999523162842
604,0.0,5.699999809265137
605,-0.4000000059604645,0.800000011920929
606,0.0,1.2999999523162842
607,0.10000000149011612,0.8999999761581421
608,0.0,0.6000000238418579
609,0.0,4.599999904632568
610,0.10000000149011612,4.599999904632568
611,0.10000000149011612,3.700000047683716
612,0.0,1.2999999523162842
613,0.10000000149011612,2.200000047683716
614,0.0,1.0
615,0.0,2.700000047683716
616,0.0,1.0
617,0.10000000149011612,2.700000047683716
618,0.0,1.2000000476837158
619,0.0,2.299999952316284
620,0.0,2.299999952316284
621,0.10000000149011612,1.7000000476837158
622,0.0,2.0
623,0.10000000149011612,2.700000047683716
624,0.0,1.5
625,0.0,2.799999952316284
626,0.20000000298023224,5.099999904632568
627,0.0,4.0
628,0.0,4.900000095367432
629,0.0,1.5
630,0.0,2.4000000953674316
631,-0.10000000149011612,7.400000095367432
632,0.0,3.200000047683716
633,0.0,4.400000095367432
634,-0.10000000149011612,2.9000000953674316
635,0.0,5.599999904632568
636,0.30000001192092896,2.299999952316284
637,0.10000000149011612,1.600000023841858
638,0.0,5.800000190734863
639,0.0,3.0999999046325684
640,0.10000000149011612,4.199999809265137
641,-0.10000000149011612,0.800000011920929
642,0.10000000149011612,1.7000000476837158
643,0.0,3.0
644,0.0,0.5
645,0.10000000149011612,5.199999809265137
646,0.0,2.700000047683716
647,0.0,3.4000000953674316
648,0.20000000298023224,2.5999999046325684
649,0.0,1.2999999523162842
650,0.10000000149011612,0.10000000149011612
651,0.0,1.2999999523162842
652,0.0,3.799999952316284
653,0.10000000149011612,1.2999999523162842
654,0.0,0.6000000238418579
655,-0.10000000149011612,0.6000000238418579
656,0.0,1.2999999523162842
657,0.0,2.5999999046325684
658,0.0,1.2999999523162842
659,0.0,3.200000047683716
660,-0.20000000298023224,0.8999999761581421
661,0.10000000149011612,1.899999976158142
662,-0.10000000149011612,3.299999952316284
663,0.0,4.900000095367432
664,0.0,1.7000000476837158
665,0.10000000149011612,4.5
666,0.0,2.0999999046325684
667,0.30000001192092896,4.599999904632568
668,-0.10000000149011612,2.200000047683716
669,0.0,7.699999809265137
670,0.10000000149011612,2.200000047683716
671,0.0,1.7000000476837158
672,0.10000000149011612,1.399999976158142
673,-0.10000000149011612,3.200000047683716
674,0.10000000149011612,4.0
675,0.0,2.0999999046325684
676,0.0,2.299999952316284
677,0.0,3.4000000953674316
678,0.20000000298023224,2.799999952316284
679,0.0,0.5
680,0.10000000149011612,3.5
681,0.0,1.2000000476837158
682,0.0,1.100000023841858
683,0.0,0.8999999761581421
684,-0.10000000149011612,2.4000000953674316
685,-0.10000000149011612,2.5
686,0.4000000059604645,2.700000047683716
687,0.10000000149011612,3.0
688,0.0,1.5
689,0.10000000149011612,2.0
690,0.0,0.8999999761581421
691,0.0,1.7999999523162842
692,0.10000000149011612,2.9000000953674316
693,0.0,2.200000047683716
694,-0.20000000298023224,2.200000047683716
695,0.20000000298023224,1.7000000476837158
696,0.0,1.100000023841858
698,0.0,2.5
699,0.0,1.7999999523162842
700,-0.10000000149011612,1.0
701,0.10000000149011612,1.0
702,0.0,4.400000095367432
703,0.10000000149011612,2.299999952316284
704,0.0,2.700000047683716
705,0.20000000298023224,0.699999988079071
706,0.20000000298023224,12.0
707,-0.10000000149011612,3.200000047683716
708,0.0,1.7000000476837158
709,0.0,1.600000023841858
710,0.10000000149011612,4.300000190734863
711,0.20000000298023224,2.799999952316284
712,0.0,1.2999999523162842
713,0.0,2.200000047683716
714,0.0,1.7999999523162842
715,0.0,0.699999988079071
716,0.10000000149011612,1.899999976158142
717,0.0,3.5999999046325684
718,0.10000000149011612,0.6000000238418579
719,0.0,1.7000000476837158
720,0.0,2.4000000953674316
721,-0.10000000149011612,2.700000047683716
722,-0.20000000298023224,0.800000011920929
723,-0.10000000149011612,2.0999999046325684
724,0.10000000149011612,1.7000000476837158
725,0.0,2.9000000953674316
726,0.0,1.5
727,0.0,1.7999999523162842
728,0.10000000149011612,4.300000190734863
729,0.0,6.199999809265137
730,0.0,1.2000000476837158
731,-0.20000000298023224,5.0
732,0.0,5.199999809265137
733,0.30000001192092896,3.700000047683716
734,0.0,4.400000095367432
735,0.10000000149011612,2.700000047683716
736,0.0,2.0
737,0.0,3.299999952316284
738,0.10000000149011612,4.599999904632568
739,0.0,1.100000023841858
740,0.0,4.0
741,0.0,3.700000047683716
742,0.10000000149011612,0.800000011920929
743,0.0,0.800000011920929
744,0.10000000149011612,1.399999976158142
745,0.0,0.6000000238418579
746,0.10000000149011612,4.400000095367432
747,0.6000000238418579,4.5
748,0.0,1.7999999523162842
749,0.30000001192092896,3.5
750,0.0,1.7000000476837158
751,0.10000000149011612,1.7999999523162842
752,0.20000000298023224,2.299999952316284
753,0.0,2.9000000953674316
754,0.0,5.099999904632568
755,0.0,0.800000011920929
756,0.0,2.200000047683716
757,0.30000001192092896,4.900000095367432
758,0.20000000298023224,6.5
759,0.20000000298023224,3.799999952316284
760,0.10000000149011612,2.700000047683716
761,0.10000000149011612,2.5
762,0.0,0.6000000238418579
763,0.0,0.6000000238418579
764,0.10000000149011612,4.5
765,0.0,2.4000000953674316
766,0.0,1.0
767,0.10000000149011612,4.800000190734863
768,0.0,2.5999999046325684
769,0.30000001192092896,0.8999999761581421
770,0.0,1.7000000476837158
771,0.4000000059604645,1.2999999523162842
772,0.10000000149011612,0.699999988079071
773,0.0,2.299999952316284
774,0.10000000149011612,2.200000047683716
775,0.0,1.100000023841858
776,0.4000000059604645,2.5
777,0.10000000149011612,1.600000023841858
778,0.0,1.7000000476837158
779,0.10000000149011612,2.700000047683716
780,0.0,4.400000095367432
781,0.0,2.0
782,0.0,2.5999999046325684
783,-0.10000000149011612,2.0
784,0.20000000298023224,3.0999999046325684
785,0.0,1.600000023841858
786,0.0,2.200000047683716
787,0.0,0.800000011920929
788,0.4000000059604645,0.800000011920929
789,0.0,1.399999976158142
790,0.10000000149011612,1.7000000476837158
791,0.0,2.9000000953674316
792,0.10000000149011612,2.0999999046325684
793,-0.10000000149011612,4.0
794,0.0,2.0999999046325684
795,0.0,1.600000023841858
796,-0.10000000149011612,2.0999999046325684
797,-0.10000000149011612,1.100000023841858
798,0.10000000149011612,2.4000000953674316
799,0.0,1.100000023841858
800,0.10000000149011612,2.299999952316284
801,0.10000000149011612,1.100000023841858
802,0.10000000149011612,0.6000000238418579
803,0.0,0.6000000238418579
804,0.0,2.200000047683716
805,0.0,0.800000011920929
806,0.0,2.200000047683716
807,0.0,1.899999976158142
808,0.0,2.700000047683716
809,-0.10000000149011612,1.0
810,0.0,1.5
811,0.0,2.799999952316284
812,0.10000000149011612,2.5999999046325684
813,0.10000000149011612,1.2000000476837158
814,0.10000000149011612,1.899999976158142
815,0.20000000298023224,1.2999999523162842
816,0.0,0.800000011920929
817,0.10000000149011612,5.599999904632568
818,0.0,3.700000047683716
819,0.0,0.8999999761581421
820,0.0,5.800000190734863
821,0.0,0.20000000298023224
822,0.20000000298023224,2.200000047683716
823,0.0,0.699999988079071
824,0.10000000149011612,1.399999976158142
825,0.0,2.0999999046325684
826,0.0,1.399999976158142
827,-0.10000000149011612,2.799999952316284
828,0.10000000149011612,1.2999999523162842
829,0.0,2.4000000953674316
830,0.30000001192092896,1.5
831,0.0,1.2999999523162842
832,0.20000000298023224,4.699999809265137
833,0.0,1.399999976158142
834,0.20000000298023224,1.2999999523162842
835,0.10000000149011612,4.300000190734863
836,0.0,3.5
837,0.0,2.5
838,0.0,0.800000011920929
839,0.10000000149011612,2.0999999046325684
840,0.10000000149011612,2.200000047683716
841,0.10000000149011612,1.899999976158142
842,0.0,0.30000001192092896
843,0.20000000298023224,2.200000047683716
844,-0.20000000298023224,1.2000000476837158
845,0.0,1.7000000476837158
846,0.0,4.099999904632568
847,0.0,2.299999952316284
848,-0.10000000149011612,1.2000000476837158
849,0.0,1.2999999523162842
850,0.0,1.100000023841858
851,0.20000000298023224,1.5
852,0.0,0.5
853,0.0,1.7000000476837158
854,0.10000000149011612,1.5
855,0.20000000298023224,2.700000047683716
856,0.20000000298023224,3.299999952316284
857,0.0,0.5
858,0.0,2.5999999046325684
859,0.30000001192092896,4.199999809265137
860,0.0,2.0
861,0.30000001192092896,3.299999952316284
862,0.10000000149011612,1.5
863,0.0,1.0
864,0.0,1.5
865,0.0,1.0
866,0.0,6.400000095367432
867,0.0,1.5
868,0.0,1.399999976158142
869,0.0,2.0999999046325684
870,0.0,0.699999988079071
871,0.0,1.5
872,0.10000000149011612,3.0
873,0.0,0.30000001192092896
874,0.0,2.5
875,0.10000000149011612,3.299999952316284
876,0.10000000149011612,5.099999904632568
877,0.10000000149011612,2.299999952316284
878,0.0,1.399999976158142
879,0.20000000298023224,3.200000047683716
880,0.10000000149011612,0.699999988079071
881,0.0,1.5
882,0.20000000298023224,0.800000011920929
883,0.20000000298023224,5.099999904632568
884,0.0,0.10000000149011612
885,0.0,4.300000190734863
